CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UUNF;European Union;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7205.50;7608.60;8003.37;8394.32;8880.04;9561.79;9926.14;10250.80;10426.32;10926.38;11472.53;12134.58;12825.54;12977.80;12286.65;12670.27;12964.43;13201.39;13210.45;13603.27;14264.85;14371.37;14747.34;15249.92;15821.53;16381.13                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EU27.1.0.0.0.UUNF;European Union excluding UK;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6192.18;6502.31;6647.64;6930.12;7295.54;7751.65;8077.23;8324.98;8583.94;8948.07;9395.75;9943.16;10531.91;10945.12;10515.14;10785.18;11051.57;11082.69;11114.08;11294.11;11625.22;11940.56;12382.17;12824.88;13259.53;13730.49                                                                                                                                                                                                                                                                                                                                                                                                                                               
EU15.1.0.0.0.UUNF;European Union (15 countries);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6226.25;6478.04;6446.94;6695.22;6904.54;7271.07;7625.94;7976.94;8452.69;9075.29;9382.83;9670.33;9843.96;10293.83;10737.44;11308.01;11854.24;11863.07;11320.07;11654.04;11907.30;12137.30;12144.25;12510.45;13122.10;13218.64;13495.45;13902.17;14385.77;14855.86                                                                                                                                                                                                                                                                                                                                                                                                                      
EA19.1.0.0.0.UUNF;Euro area;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5212.41;5401.02;5625.95;5876.43;5981.14;6218.86;6553.80;6925.90;7210.03;7409.97;7659.81;7965.89;8308.97;8753.51;9198.07;9480.08;9217.55;9385.34;9583.67;9582.25;9598.40;9754.01;10026.48;10311.56;10644.29;11006.09;11355.72;11728.92                                                                                                                                                                                                                                                                                                                                                                                                                                                               
EA12.1.0.0.0.UUNF;Euro area (12 countries);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4890.39;5159.81;5173.54;5356.21;5571.27;5813.69;5909.25;6139.67;6472.84;6836.72;7113.26;7306.06;7547.47;7842.10;8170.21;8592.83;9008.68;9269.85;9028.72;9195.72;9382.98;9378.06;9391.99;9543.34;9805.97;10086.34;10404.85;10750.52;11084.01;11441.62                                                                                                                                                                                                                                                                                                                                                                                                                                       
DU15.1.0.0.0.UUNF;EU15 (including D_W West-Germany);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;305.439;335.444;368.506;404.279;446.391;488.455;528.708;565.467;610.202;677.559;765.905;856.791;955.951;1102.233;1285.864;1461.555;1663.449;1841.211;2014.566;2300.985;2630.385;2929.638;3181.568;3375.968;3634.955;3900.601;4096.749;4347.778;4753.355;5221.695;5612.169;5990.408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                      
DA12.1.0.0.0.UUNF;EA12 (including D_W West-Germany);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;215.959;240.138;266.995;296.496;328.160;359.828;390.153;417.692;460.319;515.467;584.348;655.769;736.565;867.983;1014.576;1153.744;1322.443;1474.086;1611.227;1823.158;2049.188;2244.059;2444.523;2606.247;2794.765;2981.154;3196.171;3396.181;3640.418;3998.867;4356.892;4654.549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                       
BEL.1.0.0.0.UUNF;Belgium;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-BEF;15.0652;15.9194;16.9778;18.3711;20.1943;22.0975;23.8603;25.4126;27.0417;29.4870;32.4243;35.7045;39.5570;45.0641;52.9924;60.8035;68.2981;74.8576;80.6852;87.2597;94.9344;99.3273;106.7387;111.6420;118.7775;127.2133;131.5850;136.7663;145.0368;157.8358;168.7639;176.3900;183.6487;187.4276;195.4043;203.2442;209.0379;217.4466;225.6018;233.8428;248.0793;256.4244;259.9155;266.7437;281.2512;295.5392;309.4553;327.3720;346.1355;344.1078;355.3527;371.8061;382.8646;387.4156;396.2578;403.0530;415.9140;429.2142;441.6073;454.2256;468.0414                                                                                                                                                                                                                                                                                 
BGR.1.0.0.0.UUNF;Bulgaria;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1652;0.2735;0.4196;0.7357;1.1420;2.0148;16.6086;23.5621;25.2901;28.7668;33.0013;36.0025;39.2545;44.4617;52.5761;59.8937;72.0350;84.2552;78.5071;76.6340;80.0118;84.0854;82.3335;84.1534;88.2885;89.5334;95.7635;105.1967;112.3512;118.8588                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CZE.1.0.0.0.UUNF;Czechia;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;664.725;821.051;977.095;1191.422;1377.385;1628.965;1876.075;2032.827;2153.970;2257.095;2403.995;2573.537;2692.371;2835.804;2999.737;3159.185;3344.203;3646.912;3852.275;3799.291;3831.404;3858.905;3853.756;3878.125;4006.891;4251.613;4350.067;4611.948;4978.536;5258.032;5505.723                                                                                                                                                                                                                                                                                                                                                                                                                                                       
