CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UVGD;European Union;01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6734.72;7063.53;7359.66;7748.23;8192.27;8574.71;8998.02;9660.98;10059.31;10427.46;10583.18;11109.72;11604.41;12272.02;13005.72;13086.51;12330.59;12841.53;13217.45;13484.17;13596.79;14072.02;14828.66;14958.28;15385.75;15880.83;16424.58;16997.28                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
EU27.1.0.0.0.UVGD;European Union excluding UK;01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5752.13;6024.20;6338.25;6638.09;6821.55;7109.32;7432.66;7873.65;8243.11;8546.26;8774.14;9175.24;9573.46;10121.75;10753.26;11102.55;10605.21;10991.00;11322.56;11394.54;11522.80;11784.16;12216.72;12554.91;13047.80;13487.13;13893.99;14372.95                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EU15.1.0.0.0.UVGD;European Union (15 countries);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6225.40;6475.85;6498.98;6797.44;7055.48;7415.54;7824.71;8169.60;8586.37;9191.18;9531.26;9862.53;10016.83;10488.11;10883.35;11463.49;12064.64;12016.31;11378.06;11825.12;12151.57;12406.00;12500.07;12941.88;13641.04;13740.31;14062.86;14466.56;14929.57;15415.78                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EA19.1.0.0.0.UVGD;Euro area;01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5252.88;5481.33;5744.69;5990.22;6135.62;6382.03;6676.73;7030.32;7356.13;7611.85;7830.50;8164.27;8460.75;8906.01;9404.65;9640.65;9296.22;9552.20;9805.60;9846.77;9944.04;10175.17;10534.69;10827.69;11208.52;11577.72;11901.84;12282.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
EA12.1.0.0.0.UVGD;Euro area (12 countries);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4891.72;5154.79;5214.76;5435.84;5690.57;5930.38;6067.11;6307.79;6599.64;6943.58;7262.85;7510.57;7720.61;8043.41;8326.00;8752.41;9221.94;9437.99;9111.39;9361.94;9603.36;9637.99;9731.12;9955.12;10306.88;10591.70;10956.87;11308.21;11616.11;11981.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DU15.1.0.0.0.UVGD;EU15 (including D_W West-Germany);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;315.525;343.807;375.089;409.878;454.092;496.276;536.652;572.951;623.446;697.352;786.262;872.291;970.893;1123.260;1303.217;1464.558;1680.335;1860.234;2045.546;2325.228;2623.218;2908.323;3180.413;3397.278;3687.721;3962.752;4185.167;4407.159;4813.468;5274.879;5680.860;6068.991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                         
DA12.1.0.0.0.UVGD;EA12 (including D_W West-Germany);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;224.603;247.561;273.453;301.479;334.816;366.476;397.209;425.658;473.399;532.767;601.510;668.612;750.370;888.263;1038.141;1161.104;1342.254;1491.713;1638.055;1844.404;2038.266;2215.222;2435.279;2615.893;2837.839;3029.313;3280.617;3453.602;3709.085;4068.315;4435.554;4735.316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                          
BEL.1.0.0.0.UVGD;Belgium;01 Gross domestic product;Gross domestic product at current prices ;Mrd EURO-BEF;15.0465;15.9788;17.0820;18.3754;20.5667;22.4149;24.0671;25.7964;27.5827;30.5948;34.0175;37.0149;41.0860;46.6836;54.4200;60.4461;68.7026;74.3168;79.5314;85.4614;92.4303;96.9084;104.8662;111.0965;120.0289;127.6579;133.6202;139.0046;148.7275;161.2698;171.0073;179.1514;188.1226;193.7530;204.1941;211.6158;215.9424;225.9687;234.4896;244.2260;258.2220;265.7884;275.0651;282.6365;298.7108;311.4808;326.6621;344.7125;354.0659;348.7811;365.1005;379.1063;387.5001;392.3398;400.0866;411.0102;424.6603;439.0519;450.5768;463.0862;476.0404                                                                                                                                                                                                                                                                                                                    
BGR.1.0.0.0.UVGD;Bulgaria;01 Gross domestic product;Gross domestic product at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0656;0.1960;0.2901;0.4318;0.7591;1.2679;2.1677;18.8567;26.3042;24.8677;27.9278;30.7510;33.8062;36.3567;40.8864;46.6510;53.2191;63.4640;72.7559;72.9859;74.7713;80.7590;82.0404;81.8661;83.7560;88.5752;94.1300;101.0425;107.9253;114.4732;121.0286                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
CZE.1.0.0.0.UVGD;Czechia;01 Gross domestic product;Gross domestic product at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;674.251;869.888;976.497;1201.088;1370.455;1586.447;1818.342;1958.725;2146.389;2242.417;2379.393;2568.309;2681.644;2810.382;3062.444;3264.931;3512.798;3840.117;4024.117;3930.409;3962.464;4033.755;4059.912;4098.128;4313.789;4595.783;4767.990;5047.267;5304.386;5556.615;5803.162                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
