CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UWCH;European Union;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4302.401;4631.927;4839.586;5000.078;5061.873;5257.147;5459.799;5736.012;6048.175;6159.519;5983.986;6159.661;6293.409;6452.265;6502.782;6695.903;7012.120;7086.069;7287.541;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
EU27.1.0.0.0.UWCH;European Union excluding UK;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4051.458;4156.970;4284.012;4452.157;4660.121;4911.838;5163.071;5090.083;5206.699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.0.0.UWCH;European Union (15 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3417.782;3561.479;3727.633;3881.054;4122.199;4427.880;4608.700;4758.698;4819.658;4998.607;5161.817;5406.002;5670.059;5714.478;5592.391;5744.533;5866.375;6020.113;6065.504;6241.947;6539.520;6585.661;6740.524;6988.708;7238.954;7480.559                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
EA19.1.0.0.0.UWCH;Euro area;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3201.362;3370.509;3512.368;3635.409;3737.261;3843.819;3968.502;4138.153;4334.785;4528.543;4516.456;4584.336;4686.793;4733.623;4777.775;4879.525;5012.862;5153.086;5334.941;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA12.1.0.0.0.UWCH;Euro area (12 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2791.051;2885.243;2915.926;3000.886;3163.017;3328.692;3467.237;3588.682;3686.390;3788.759;3907.189;4068.951;4252.596;4434.409;4428.551;4497.369;4595.943;4641.075;4685.150;4781.743;4909.234;5047.647;5221.890;5428.701;5590.648;5761.783                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BEL.1.0.0.0.UWCH;Belgium;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66.6614;69.6211;71.5032;74.5835;79.9669;86.1431;92.6364;97.3187;100.7488;104.7396;108.7386;110.9706;115.1870;119.3878;125.6863;131.4045;138.8134;144.3655;147.3194;151.8157;157.0950;164.7315;173.5621;183.1001;184.5251;188.3990;196.8560;203.6616;207.7114;210.5598;212.4595;216.1566;223.2848;230.4565;238.0198;244.3329                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BGR.1.0.0.0.UWCH;Bulgaria;01 Revenue;Compensation of employees: households and NPISH ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.31699;9.42187;10.03638;11.91444;13.21421;14.45256;15.85918;17.49846;19.38769;21.49279;25.57342;26.62116;27.63084;29.02693;30.72781;33.09645;34.90302;37.29308;40.34834;44.92298;47.78718;51.08092;54.10610                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CZE.1.0.0.0.UWCH;Czechia;01 Revenue;Compensation of employees: households and NPISH ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;618.697;725.618;796.613;839.270;866.945;922.319;996.282;1067.841;1129.798;1216.348;1297.545;1391.990;1504.760;1592.808;1553.246;1587.056;1626.938;1669.414;1691.670;1759.516;1852.286;1963.826;2126.931;2318.312;2456.496;2578.692                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DNK.1.0.0.0.UWCH;Denmark;01 Revenue;Compensation of employees: households and NPISH ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234.983;266.460;291.931;315.768;342.006;368.467;402.550;423.097;441.046;459.344;475.478;489.505;494.798;510.861;522.719;549.858;575.200;608.115;635.849;661.468;695.529;720.401;739.380;760.838;795.847;842.848;890.586;934.703;932.984;942.942;955.756;967.110;984.325;1008.261;1038.809;1071.953;1109.202;1152.613;1196.383;1238.677                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DEU.1.0.0.0.UWCH;Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;856.754;928.749;950.554;975.538;1010.682;1019.827;1024.159;1045.819;1075.955;1117.389;1134.328;1141.857;1143.602;1146.147;1144.015;1164.375;1197.187;1241.646;1246.674;1283.805;1339.727;1391.204;1429.917;1485.437;1542.901;1600.975;1668.810;1746.041;1818.839;1883.221                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
D_W.1.0.0.0.UWCH;West Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;444.7400;466.4200;481.5200;492.2800;511.3500;531.7800;560.1200;585.5300;610.3900;638.7000;689.1000;745.9200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
